Бренд;Название;Цена после скидки;Цена до скидки;Рейтинг;Оценки;Артикул;Ссылка
Torneo;Гантель наборная с дисками, 10 кг;3002,0;3899,0;4,0;7;162900721;https://www.wildberries.ru/catalog/162900721/detail.aspx?targetUrl=SP
Руки Базуки;Гантели разборные с грифом набор 24 кг пустые (12 дисков);2117,0;5500,0;4,0;7;326241073;https://www.wildberries.ru/catalog/326241073/detail.aspx?targetUrl=SP
Sweethorse;Гантель 1кг, 1шт;427,0;1500,0;4,0;22;157383277;https://www.wildberries.ru/catalog/157383277/detail.aspx?targetUrl=SP
Start Up;Гантели для спорта и фитнеса виниловые 3 кг 2 шт;3209,0;4387,0;4,0;313;192655083;https://www.wildberries.ru/catalog/192655083/detail.aspx?targetUrl=SP
rooSport;Гантели;1809,0;3284,0;4,0;9;94225221;https://www.wildberries.ru/catalog/94225221/detail.aspx?targetUrl=SP
Barbell Atlet;Гантель разборная 24,2 кг;7297,0;16004,0;4,0;722;223825107;https://www.wildberries.ru/catalog/223825107/detail.aspx?targetUrl=SP
AMETIST;Гантели со стойкой 6 штук 1,2,3 кг;2037,0;5293,0;4,0;5;273425204;https://www.wildberries.ru/catalog/273425204/detail.aspx?targetUrl=SP
DFC;Гантели детские (комплект 2 шт) VT-2009;1795,0;1890,0;4,0;1;159026699;https://www.wildberries.ru/catalog/159026699/detail.aspx?targetUrl=SP
KingFit;Гантели разборные со штангой;4877,0;70380,0;3,9;1918;194828794;https://www.wildberries.ru/catalog/194828794/detail.aspx?targetUrl=SP
Руки Базуки;Пустые гантели разборные 40 кг с грифом без наполнителя;2286,0;5400,0;3,9;128;326244005;https://www.wildberries.ru/catalog/326244005/detail.aspx?targetUrl=SP
Absolute Champion;Гантели разборные 40 кг. 2 шт. по 20 кг;6665,0;10556,0;3,8;171;241705293;https://www.wildberries.ru/catalog/241705293/detail.aspx?targetUrl=SP
Absolute Champion;Гантели разборные с грифом набор 30 кг 2шт по 15 кг КАТ. 2;5193,0;10539,0;3,7;58;214130427;https://www.wildberries.ru/catalog/214130427/detail.aspx?targetUrl=SP
Absolute Champion;Гантели разборные со штангой 30 кг. 2 шт. по 15 кг;6354,0;13755,0;3,7;171;239466469;https://www.wildberries.ru/catalog/239466469/detail.aspx?targetUrl=SP
Absolute Champion;Гантели разборные с грифом набор 10 кг 2шт по 5 кг;2495,0;4322,0;3,7;23;202998354;https://www.wildberries.ru/catalog/202998354/detail.aspx?targetUrl=SP
Absolute Champion;Гантели разборные с грифом набор 15 кг 2шт по 7,5 кг КАТ. 2;2807,0;4558,0;3,7;9;212371464;https://www.wildberries.ru/catalog/212371464/detail.aspx?targetUrl=SP
Absolute Champion;Гантели разборные 40 кг. 2 шт. по 20 кг;7315,0;10556,0;3,5;171;241705115;https://www.wildberries.ru/catalog/241705115/detail.aspx?targetUrl=SP
Starfit;Гантель гексагональная обрезиненная 3 кг 2 шт не разборные;2146,0;8994,0;0,0;869;282390828;https://www.wildberries.ru/catalog/282390828/detail.aspx?targetUrl=SP
Kettler;Гантель наборная, 11.5 кг;12473,0;16199,0;0,0;0;293965850;https://www.wildberries.ru/catalog/293965850/detail.aspx?targetUrl=SP
Athlex;Гантель гексагональная обрезиненная, 20 кг;10163,0;13199,0;0,0;1;207442889;https://www.wildberries.ru/catalog/207442889/detail.aspx?targetUrl=SP
UP&UP;Гантели 3 кг 2 шт, для спорта и фитнеса;2117,0;2750,0;0,0;137;304502265;https://www.wildberries.ru/catalog/304502265/detail.aspx?targetUrl=SP
Athlex;Гантель гексагональная обрезиненная, 10 кг;5312,0;6899,0;0,0;1;207443045;https://www.wildberries.ru/catalog/207443045/detail.aspx?targetUrl=SP
Kettler;Комплект наборных гантелей, 20 кг;18171,0;23599,0;0,0;0;289180442;https://www.wildberries.ru/catalog/289180442/detail.aspx?targetUrl=SP
UP&UP;Гантели 2 кг 2 шт неопреновые, общий вес набора 4 кг;1347,0;1750,0;0,0;137;304501956;https://www.wildberries.ru/catalog/304501956/detail.aspx?targetUrl=SP
Torneo;Набор гантели и штанга-переходник, 30 кг;7314,0;9499,0;0,0;0;280488200;https://www.wildberries.ru/catalog/280488200/detail.aspx?targetUrl=SP
UP&UP;Гантели 1 кг 2 шт, общий вес набора 2 кг;770,0;1000,0;0,0;137;304501553;https://www.wildberries.ru/catalog/304501553/detail.aspx?targetUrl=SP
;SR3 - 3-KT100 электронная гантель разборная;33946,0;42434,0;0,0;0;268675878;https://www.wildberries.ru/catalog/268675878/detail.aspx?targetUrl=SP
Starfit;Гантель гексагональная обрезиненная 6 кг 2 шт не разборные;4254,0;29079,0;0,0;869;282395303;https://www.wildberries.ru/catalog/282395303/detail.aspx?targetUrl=SP
U-turn;Гантели разборные 20 кг;4420,0;8201,0;0,0;2;316587930;https://www.wildberries.ru/catalog/316587930/detail.aspx?targetUrl=SP
Атлет;Гантель разборная 16,5кг фитнеса тренировок;2336,0;8670,0;0,0;8055;201038711;https://www.wildberries.ru/catalog/201038711/detail.aspx?targetUrl=SP
Espado;Гантель неопреновая 3 кг для фитнеса;1128,0;2290,0;0,0;22;296205472;https://www.wildberries.ru/catalog/296205472/detail.aspx?targetUrl=SP
ZSO;Гантель гексагональная обрезиненная, 2 кг;901,0;1300,0;0,0;2;266658058;https://www.wildberries.ru/catalog/266658058/detail.aspx?targetUrl=SP
U-turn;Гантели разборные хромированные 15 кг, в кейсе. 12 дисков;4585,0;8631,0;0,0;946;325078100;https://www.wildberries.ru/catalog/325078100/detail.aspx?targetUrl=SP
PROIRON;Гантели 10 кг 2 шт неопреновые для фитнеса;8408,0;12000,0;0,0;673;274469289;https://www.wildberries.ru/catalog/274469289/detail.aspx?targetUrl=SP
Starfit;Гантель обрезиненная гексагональная 3 кг не разборная;1663,0;5686,0;0,0;278;289176792;https://www.wildberries.ru/catalog/289176792/detail.aspx?targetUrl=SP
Starfit;Гантель обрезиненная гексагональная 6 кг не разборная;3326,0;10800,0;0,0;278;289193015;https://www.wildberries.ru/catalog/289193015/detail.aspx?targetUrl=SP
Gravity;Гантель обрезиненная;6943,0;19755,0;0,0;14;119485876;https://www.wildberries.ru/catalog/119485876/detail.aspx?targetUrl=SP
;Гантели разборные 20 кг ( хром );4989,0;8000,0;0,0;0;300596890;https://www.wildberries.ru/catalog/300596890/detail.aspx?targetUrl=SP
Starfit;Гантель обрезиненная гексагональная 5 кг не разборная;2612,0;8929,0;0,0;278;289189133;https://www.wildberries.ru/catalog/289189133/detail.aspx?targetUrl=SP
Fitex Pro;Гантель неопреновая для фитнеса 3 кг 1 шт;1714,0;1900,0;0,0;3;332402456;https://www.wildberries.ru/catalog/332402456/detail.aspx?targetUrl=SP
Starfit;Гантель обрезиненная гексагональная 4 кг не разборная;2214,0;8716,0;0,0;278;289185975;https://www.wildberries.ru/catalog/289185975/detail.aspx?targetUrl=SP
;Гантели;6768,0;7500,0;0,0;0;122511913;https://www.wildberries.ru/catalog/122511913/detail.aspx?targetUrl=SP
Start Up;Гантели разборные 15 кг в кейсе;5773,0;9070,0;0,0;100;299476378;https://www.wildberries.ru/catalog/299476378/detail.aspx?targetUrl=SP
AZ PRO SPORT;Гантель в виниловой оболочке;866,0;1900,0;0,0;4;161222135;https://www.wildberries.ru/catalog/161222135/detail.aspx?targetUrl=SP
Genau;Набор гантелей с штангой и гирей;30305,0;49844,0;0,0;5;276232421;https://www.wildberries.ru/catalog/276232421/detail.aspx?targetUrl=SP
Ametist;Гантели разборные 15 кг в кейсе;4247,0;19700,0;0,0;21;257185322;https://www.wildberries.ru/catalog/257185322/detail.aspx?targetUrl=SP
U-turn;Гантели разборные 15 кг;1919,0;2886,0;0,0;946;337267594;https://www.wildberries.ru/catalog/337267594/detail.aspx?targetUrl=SP
Hurricane;Гантель обрезиненная 20 кг;3672,0;9540,0;0,0;0;317760529;https://www.wildberries.ru/catalog/317760529/detail.aspx?targetUrl=SP
Starfit;Гантель обрезиненная гексагональная 12 кг не разборная;6642,0;23316,0;0,0;278;289478060;https://www.wildberries.ru/catalog/289478060/detail.aspx?targetUrl=SP
Sima-Land Home;Гантели, 2 шт по 2 кг;2709,0;5499,0;0,0;2;307679536;https://www.wildberries.ru/catalog/307679536/detail.aspx?targetUrl=SP
ONLYTOP;Гантель неопреновая 0,75 кг, цвет серый;781,0;4058,0;0,0;0;291440789;https://www.wildberries.ru/catalog/291440789/detail.aspx?targetUrl=SP
Onlitop;Гантель неопреновая 2,5 кг, для тренировок и занятий спортом;1109,0;2484,0;0,0;4;225997655;https://www.wildberries.ru/catalog/225997655/detail.aspx?targetUrl=SP
rooSport;Гантели виниловые 2 шт. по 3 кг;1976,0;3587,0;0,0;0;94225533;https://www.wildberries.ru/catalog/94225533/detail.aspx?targetUrl=SP
;Детские пластиковые гантели пустые;462,0;600,0;0,0;35;346429397;https://www.wildberries.ru/catalog/346429397/detail.aspx?targetUrl=SP
Atemi;Гантели неопреновые для фитнеса и аэробики 1 шт 1 кг;1060,0;1283,0;0,0;778;78334194;https://www.wildberries.ru/catalog/78334194/detail.aspx?targetUrl=SP
Atletika24;Гантель регулируемая от 2,5 до 25 кг;17047,0;41000,0;0,0;0;258994846;https://www.wildberries.ru/catalog/258994846/detail.aspx?targetUrl=SP
U-turn;Гантели разборные 24 кг;2595,0;3903,0;0,0;946;337267579;https://www.wildberries.ru/catalog/337267579/detail.aspx?targetUrl=SP
Сычёв Д.В.;Гантели неопреновое, 1, 1.5, 2, 3 кг;1249,0;2898,0;0,0;1;67894882;https://www.wildberries.ru/catalog/67894882/detail.aspx?targetUrl=SP
Start Up;Гантели разборные со штангой 20 кг (2х10 кг) трансформер;1925,0;3125,0;0,0;100;346844790;https://www.wildberries.ru/catalog/346844790/detail.aspx?targetUrl=SP
AZ PRO SPORT;Гантели виниловые для фитнеса;619,0;1450,0;0,0;2;161208723;https://www.wildberries.ru/catalog/161208723/detail.aspx?targetUrl=SP
;Гантель обрезиненная 2 кг;1424,0;1999,0;0,0;0;208414322;https://www.wildberries.ru/catalog/208414322/detail.aspx?targetUrl=SP
Hurricane;Гантели для спорта и фитнеса гексагональные 7 кг 2 штуки;5225,0;11000,0;0,0;192;327379449;https://www.wildberries.ru/catalog/327379449/detail.aspx?targetUrl=SP
Escape;Гантели полиуретановые, 1 кг, пара;2080,0;3602,0;0,0;0;11956499;https://www.wildberries.ru/catalog/11956499/detail.aspx?targetUrl=SP
ECGSPOR;Гантели разборные 2шт по 15кг (30кг) для спорта фитнеса;2835,0;10520,0;0,0;22;231890797;https://www.wildberries.ru/catalog/231890797/detail.aspx?targetUrl=SP
АтлантСпорт;Гантель разборная с галтованными дисками 6кг;2218,0;3132,0;0,0;1;145616853;https://www.wildberries.ru/catalog/145616853/detail.aspx?targetUrl=SP
Atletika24;Гантели гексагональные набор из 2 штук по 2 кг;1914,0;3100,0;0,0;7;258337561;https://www.wildberries.ru/catalog/258337561/detail.aspx?targetUrl=SP
RANK;Гантели 2 штуки Neoprene dumbbell 1kg;937,0;1299,0;0,0;2;329733450;https://www.wildberries.ru/catalog/329733450/detail.aspx?targetUrl=SP
Атлет;Гантель разборная 7 кг для фитнеса тренировок Гантели-В-Деле;5087,0;8500,0;0,0;0;200907849;https://www.wildberries.ru/catalog/200907849/detail.aspx?targetUrl=SP
СпортЛидер;Гантель неопреновая матовая 4 кг синий цвет;1976,0;2600,0;0,0;5;262994125;https://www.wildberries.ru/catalog/262994125/detail.aspx?targetUrl=SP
Barbell;Гантель разборная 4кг;2280,0;4800,0;0,0;29;96958553;https://www.wildberries.ru/catalog/96958553/detail.aspx?targetUrl=SP
Demix;Гантель;1770,0;2299,0;0,0;0;157005481;https://www.wildberries.ru/catalog/157005481/detail.aspx?targetUrl=SP
ZEZ;Гантель виниловая 4 кг;1443,0;1519,0;0,0;0;247708845;https://www.wildberries.ru/catalog/247708845/detail.aspx?targetUrl=SP
;Гантели разборные 15 кг ( хром );5358,0;6000,0;0,0;0;300596889;https://www.wildberries.ru/catalog/300596889/detail.aspx?targetUrl=SP
Starfit;Гантель обрезиненная гексагональная 14 кг не разборная;7742,0;25783,0;0,0;278;289481581;https://www.wildberries.ru/catalog/289481581/detail.aspx?targetUrl=SP
Starfit;Гантель обрезиненная гексагональная 8 кг не разборная;4366,0;16203,0;0,0;278;289471660;https://www.wildberries.ru/catalog/289471660/detail.aspx?targetUrl=SP
RED Skill;Гантель гексагональная резиновая, 15 кг;7717,0;24616,0;0,0;11;105668590;https://www.wildberries.ru/catalog/105668590/detail.aspx?targetUrl=SP
RED Skill;Гантель гексагональная резиновая, 12,5 кг;6972,0;20970,0;0,0;11;105668591;https://www.wildberries.ru/catalog/105668591/detail.aspx?targetUrl=SP
;Гантели виниловые(пластиковые) 1кг*2;783,0;1100,0;0,0;0;208414312;https://www.wildberries.ru/catalog/208414312/detail.aspx?targetUrl=SP
;Гантели разборные трансформер со штангой 30 кг;3361,0;4500,0;0,0;0;342711942;https://www.wildberries.ru/catalog/342711942/detail.aspx?targetUrl=SP
ONLYTOP;Гантель неопреновая 0,5 кг, цвет розовый;536,0;628,0;0,0;0;253256088;https://www.wildberries.ru/catalog/253256088/detail.aspx?targetUrl=SP
